ENTIDAD	NOM_ENT	MUN	NOM_MUN	LOC	NOM_LOC	LONGITUD	LATITUD	ALTITUD	P_TOTAL	P_MAS	P_FEM	P_0A4_AN	P_0A4_MA	P_0A4_FE	P_0A14_A	P_0A14_MA	P_0A14_FE	P_5_AN	P_5YMAS	P_5YMAS_M	P_5YMAS_F	P_6A11_AN	P_6A14_AN	P_6A14_M	P_6A14_F	P_12A14_AN	P_12YMAS	P_15YMAS	P_15YMAS_M	P_15YMAS_F	P_15A24	P_F_15A49	P_15A59	P_15A59_M	P_15A59_F	P_18YMAS	P_M_18YMAS	P_F_18YMAS	P_60YMAS	P_M_60YMAS	P_F_60YMAS	P_65YMAS	P_65YMAS_M	P_65YMAS_F	REL_H_M	PROM_HNV	P_RE2000	P_OE2000	P_M_OE2000	P_F_OE2000	P_EU2000	P_SINDER	P_DERE	P_IMSS	P_ISSSTE	P_SEGPOP	P_8A14AN	P_M_8A14AN	P_F_8A14AN	P_15MAAN	P_M_15MAAN	P_F_15MAAN	P_5_NOAE	P_M_5_NOAE	P_F_5_NOAE	P_6A11_NOA	P6A14NOA	PM_6A14NOA	PF_6A14NOA	P12A14_NOA	P_15A24A	P_M_15A24A	P_F_15A24A	P15YMASE	PM_15YMASE	PF_15YMASE	P15YM_EBIN	PM15YMEBIN	PF15YMEBIN	P15YM_EBC	PM15YM_EBC	PF15YM_EBC	P15YMAPB	PM_15YMAPB	PF_15YMAPB	GRAPROES	GRADOES_M	GRADOES_F	P5YMAHLI	P5YMAHLI_M	P5YMAHLI_F	P5YMALINE	PM5YMALINE	PF5YMALINE	P5YMALIES	PMYMALIES	PFYMALIES	P_HOG_IND	TOT_HOG	HOGAR_JM	HOGAR_JF	P_HOGAR	P_HOG_JM	P_HOG_JF	T_VIVHAB	VIVPARHA	O_VIVPAR	PRO_VIPA	PRO_C_VP	VPH_PIDT	VPH_CON_PT	VPH_1DOR	VPH_2YMASD	VPH_1CUA	VPH_2CUA	VPH_3YMASC	VPH_EXCSA	VPH_AGDV	VPH_NOAG	VPH_DREN	VPH_NODREN	VPH_ENEL	VPH_DREE	VPH_NADE	VPH_SBIE	VPH_TV	VPH_REFR	VPH_LAVA	VPH_PC	
01	Aguascalientes	001	Aguascalientes	1103	Viñedos San Felipe 2a. Sección	1022156   	215322    	1870      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1104	San Judas	1022109   	215402    	1890      	10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1105	San Nicolás de la Cantera	1022214   	215028    	1880      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1109	La Santa Cruz	1021245   	214734    	2000      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1112	Santa Elena	1020728   	214711    	1990      	16	8	8	2	2	0	3	3	0	0	14	6	8	0	1	1	0	1	14	13	5	8	5	6	12	5	7	11	3	8	1	0	1	1	0	1	100	2.75	14	0	0	0	0	7	9	6	0	3	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	2	5	2	3	5	2	3	1	1	0	5.62	7	4.75	0	0	0	0	0	0	0	0	0	0	3	2	1	16	13	3	3	3	16	5.33	1.07	3	0	0	3	0	0	3	1	2	1	1	2	3	1	0	1	2	2	2	0	
01	Aguascalientes	001	Aguascalientes	1113	Santa Elena (Tres Pelonas)	1021848   	213909    	1830      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1114	Santa Inés	1021957   	213910    	1800      	14	7	7	3	1	2	5	2	3	1	11	6	5	1	1	0	1	0	9	9	5	4	4	4	9	5	4	8	4	4	0	0	0	0	0	0	100	2.75	9	2	0	2	0	3	11	11	0	0	0	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	3	2	1	5	3	2	0	0	0	1	0	1	3.67	2.40	5.25	0	0	0	0	0	0	0	0	0	0	4	4	0	14	14	0	4	4	14	3.50	1.17	4	0	1	3	0	0	4	4	1	3	4	0	4	1	0	0	4	4	3	0	
01	Aguascalientes	001	Aguascalientes	1115	Santa Teresa	1022006   	213948    	1800      	15	8	7	2	0	2	5	1	4	1	12	7	5	0	2	1	1	2	11	9	6	3	4	2	9	6	3	9	6	3	0	0	0	0	0	0	114.29	4.50	12	0	0	0	0	2	12	12	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	9	6	3	0	0	0	0	0	0	4.22	3.67	5.33	0	0	0	0	0	0	0	0	0	0	3	3	0	15	15	0	3	3	15	5	1.88	3	0	1	2	1	0	2	2	0	3	1	2	3	0	0	0	3	3	3	0	
01	Aguascalientes	001	Aguascalientes	1116	El Carmen	1021908   	214840    	1870      	17	10	7	2	2	0	6	4	2	0	15	8	7	4	4	2	2	0	11	11	6	5	6	5	11	6	5	10	5	5	0	0	0	0	0	0	142.86	2.40	15	0	0	0	0	3	14	14	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	3	2	4	2	2	2	1	1	8.36	9.17	7.40	0	0	0	0	0	0	0	0	0	0	3	3	0	17	17	0	3	3	17	5.67	1.55	3	0	0	3	0	0	3	3	0	3	3	0	3	0	0	0	3	3	2	1	
01	Aguascalientes	001	Aguascalientes	1118	San Agustín	1022023   	215140    	1850      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1119	El Sabino (San Román)	1021128   	215958    	1980      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1120	El Sauz Amarillo	1020948   	220006    	1920      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1123	El Salero	1020952   	214431    	1980      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1127	Sandovales de Abajo	1022030   	215507    	1860      	22	13	9	4	2	2	6	4	2	0	13	8	5	1	2	2	0	1	12	11	6	5	4	4	11	6	5	10	6	4	0	0	0	0	0	0	144.44	3.60	13	0	0	0	0	3	14	14	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	4	3	2	0	2	1	1	0	5.70	5	6.40	0	0	0	0	0	0	0	0	0	0	5	5	0	18	18	0	6	6	22	3.67	1.70	5	0	2	2	1	1	2	1	1	2	1	2	4	0	0	0	3	3	3	0	
01	Aguascalientes	001	Aguascalientes	1128	Sandovales de Arriba	1022021   	215535    	1860      	82	39	43	8	5	3	28	13	15	2	74	34	40	11	18	8	10	7	61	54	26	28	15	19	49	25	24	52	24	28	5	1	4	4	0	4	90.70	2.38	74	0	0	0	0	30	52	44	2	6	0	0	0	7	2	5	0	0	0	0	0	0	0	0	3	1	2	7	2	5	28	15	13	12	5	7	6	4	2	6.06	6.65	5.48	0	0	0	0	0	0	0	0	0	0	17	15	2	82	76	6	17	17	82	4.82	1.30	17	0	7	10	0	4	13	17	11	6	17	0	17	11	0	0	16	16	15	2	
01	Aguascalientes	001	Aguascalientes	1131	El Gato	1021258   	214747    	2000      	49	23	26	9	5	4	19	8	11	3	40	18	22	5	7	2	5	2	32	30	15	15	15	14	28	14	14	27	13	14	2	1	1	1	1	0	88.46	2.53	40	0	0	0	0	22	27	11	13	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	17	7	10	11	6	5	0	0	0	6.47	6.13	6.80	0	0	0	0	0	0	0	0	0	0	9	9	0	49	49	0	9	9	49	5.44	1.58	7	2	3	6	0	2	7	6	5	4	6	3	3	1	1	4	3	3	0	0	
01	Aguascalientes	001	Aguascalientes	1136	La Tijera	1020922   	220039    	2030      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1139	La Torre	1021649   	215628    	1910      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1142	Las Trojes	1021949   	214445    	1835      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1145	El Varal	1022257   	214959    	1900      	53	28	25	3	2	1	17	9	8	1	50	26	24	5	13	6	7	8	44	36	19	17	15	14	32	17	15	32	17	15	4	2	2	3	1	2	112	2.76	49	1	1	0	0	12	41	36	2	3	0	0	0	6	5	1	0	0	0	0	0	0	0	0	6	5	1	7	3	4	15	8	7	9	4	5	5	4	1	5.86	6.26	5.41	0	0	0	0	0	0	0	0	0	0	9	8	1	53	49	4	9	9	53	5.89	1.77	8	1	2	7	2	1	6	3	1	8	4	5	9	1	0	0	9	8	6	1	
01	Aguascalientes	001	Aguascalientes	1147	El Columpio	1022234   	215001    	1860      	19	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1148	Derivados de Fruta S.A. de C.V.	1022130   	215246    	1880      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1152	Viñedos San Francisco (Las Cochineras)	1021748   	214855    	1880      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1153	San Pablo (Viñedos Santa Mónica)	1021842   	215020    	1860      	7	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1157	Las Violetas	1021538   	214902    	1960      	20	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1158	Las Víboras	1022129   	214630    	1860      	6	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1159	Villa Su	1021645   	214446    	1860      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1160	Granja Claudia	1022212   	215159    	1890      	12	7	5	2	1	1	6	4	2	0	9	5	4	4	4	3	1	0	5	5	2	3	0	2	3	1	2	5	2	3	2	1	1	1	0	1	140	3.33	9	0	0	0	0	5	7	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	1	3	13.75	10.50	17	0	0	0	0	0	0	0	0	0	0	3	3	0	12	12	0	3	3	12	4	0.57	3	0	1	2	0	0	3	3	0	3	3	0	3	0	0	0	3	3	3	1	
01	Aguascalientes	001	Aguascalientes	1161	El Yerbaníz	1020917   	214451    	1970      	9	4	5	0	0	0	2	0	2	0	9	4	5	1	2	0	2	1	8	7	4	3	0	2	4	2	2	7	4	3	3	2	1	2	2	0	80	3.25	9	0	0	0	0	9	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	3	2	1	1	0	0	0	0	3.43	3.75	3	0	0	0	0	0	0	0	0	0	0	3	3	0	9	9	0	3	3	9	3	1.50	3	0	2	1	1	1	1	0	0	3	2	1	0	0	1	1	2	0	1	0	
01	Aguascalientes	001	Aguascalientes	1165	Azarco	1021308   	214901    	1960      	11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1166	San José de Buenavista	1022007   	214834    	1860      	22	9	13	2	1	1	8	3	5	1	20	8	12	4	5	2	3	1	15	14	6	8	3	6	11	5	6	12	6	6	3	1	2	3	1	2	69.23	4	20	0	0	0	0	10	12	3	0	9	0	0	0	3	1	2	0	0	0	0	0	0	0	0	3	1	2	2	1	1	5	2	3	2	1	1	3	1	2	5.58	4.80	6.14	0	0	0	0	0	0	0	0	0	0	5	4	1	22	20	2	5	5	22	4.40	1.10	5	0	0	5	0	1	4	4	1	4	3	2	5	1	0	0	5	5	4	1	
01	Aguascalientes	001	Aguascalientes	1167	La Cañada de las Habas	1021115   	214647    	2000      	40	22	18	7	3	4	14	7	7	1	33	19	14	0	6	4	2	6	32	26	15	11	12	8	25	14	11	23	14	9	1	1	0	1	1	0	122.22	2.85	33	0	0	0	0	23	17	1	0	16	0	0	0	3	2	1	0	0	0	0	2	2	0	2	4	2	2	3	2	1	10	4	6	7	5	2	6	4	2	7.46	7.80	7	0	0	0	0	0	0	0	0	0	0	7	7	0	40	40	0	7	7	40	5.71	1.74	7	0	2	5	1	1	5	3	7	0	5	2	0	0	0	3	4	0	1	0	
01	Aguascalientes	001	Aguascalientes	1168	El Carmen	1021941   	214716    	1850      	7	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1172	Ex-hacienda de Peñuelas	1021654   	214241    	1850      	31	11	20	1	1	0	12	4	8	0	30	10	20	7	11	3	8	4	23	19	7	12	0	5	12	5	7	19	7	12	7	2	5	4	2	2	55	3.17	30	0	0	0	0	14	17	13	0	4	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	15	6	9	3	1	2	0	0	0	4.21	4	4.33	0	0	0	0	0	0	0	0	0	0	9	4	5	31	14	17	9	9	31	3.44	1.07	5	4	5	4	1	2	6	7	7	2	8	1	9	7	0	0	9	3	1	0	
01	Aguascalientes	001	Aguascalientes	1178	Granjas Fátima	1022052   	214650    	1860      	253	130	123	64	40	24	124	62	62	9	189	90	99	36	51	21	30	15	144	129	68	61	43	58	125	66	59	122	64	58	4	2	2	2	1	1	105.69	3.15	175	13	9	4	0	93	157	121	3	33	2	2	0	19	14	5	1	0	1	1	4	3	1	3	1	0	1	16	11	5	78	39	39	20	9	11	14	8	6	5.65	5.12	6.23	2	1	1	0	0	0	2	1	1	0	55	54	1	253	250	3	54	54	253	4.69	1.58	53	1	17	37	5	11	38	50	43	11	51	3	54	40	0	0	53	44	41	1	
01	Aguascalientes	001	Aguascalientes	1179	Los Guerrero	1021433   	214824    	1900      	154	84	70	22	9	13	69	40	29	7	132	75	57	24	40	25	15	16	101	85	44	41	40	38	79	41	38	71	37	34	6	3	3	5	3	2	120	3.09	132	0	0	0	0	22	131	38	8	85	0	0	0	11	7	4	0	0	0	0	4	3	1	4	5	3	2	15	9	6	37	19	18	26	12	14	7	4	3	5.92	5.68	6.17	0	0	0	0	0	0	0	0	0	0	27	26	1	154	150	4	27	27	154	5.70	1.83	25	2	11	16	3	10	14	18	24	3	17	10	26	16	1	1	25	23	17	0	
01	Aguascalientes	001	Aguascalientes	1180	3 Elenas	1021627   	215053    	1900      	5	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1181	Lomas del Guarda	1021241   	214833    	1930      	16	9	7	3	2	1	6	3	3	0	13	7	6	0	3	1	2	3	13	10	6	4	4	3	9	5	4	10	6	4	1	1	0	1	1	0	128.57	4.33	13	0	0	0	0	13	3	0	0	3	0	0	0	6	4	2	0	0	0	0	1	0	1	1	0	0	0	6	4	2	2	1	1	2	1	1	0	0	0	3	2.50	3.75	0	0	0	0	0	0	0	0	0	0	3	3	0	16	16	0	3	3	16	5.33	2.67	1	2	1	2	0	3	0	1	3	0	3	0	0	0	0	3	0	0	0	0	
01	Aguascalientes	001	Aguascalientes	1182	Mesa del Tepetate	1021103   	214717    	1960      	2	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1183	Lomas de Nueva York	1021539   	214727    	1870      	294	151	143	44	26	18	123	66	57	7	249	125	124	53	72	37	35	19	189	170	85	85	50	67	150	74	76	156	75	81	20	11	9	13	6	7	105.59	3.89	247	1	0	1	1	85	209	141	1	66	1	1	0	29	16	13	0	0	0	3	5	4	1	2	4	3	1	29	16	13	89	44	45	43	22	21	9	3	6	5.51	5.51	5.51	1	1	0	0	0	0	1	1	0	4	66	54	12	289	253	36	64	63	289	4.59	1.45	58	4	35	28	9	20	34	42	2	61	31	32	63	1	0	0	63	52	40	1	
01	Aguascalientes	001	Aguascalientes	1184	Coyotillos	1021903   	214326    	1850      	3	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1186	San Francisquito (Los Salazar)	1020815   	214704    	2000      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
01	Aguascalientes	001	Aguascalientes	1187	San Juan del Río	1022012   	215021    	1850      	4	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	1	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	
